sample,Hash,nReads,kingdom,phylum,class,order,family,genus,species,Host_name,Host_DNA
Gh_Can_M_Trip8-75.5_d_66,b25311146b6159721ba34f75dc208c535bc88744,47,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Torotrogla cardueli,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,8fc8f7fe82702700fe03e7eeedf9cf61b68befbc,20,Metazoa,Chordata,Actinopteri,Perciformes,Triglidae,Eutrigla,Eutrigla gurnardus,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,3a802ee8cf8d91819b4bf9a88da72fe7a43f9c0b,18,Metazoa,Cnidaria,Hydrozoa,NA,NA,NA,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,69f28207dbffbba847a908631b05bcf59c93ec2c,14,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,52a003585c8ede52f5c614d3a695d2d3d9d208e9,6,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,Xenosyllis,Xenosyllis moloch,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,b5b47378f464d208a0b415d7f9d5c35e6b7fe072,6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter autotrophicus,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,7237bd9dda56dafaf30572f138dae69d125c24c6,5,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,53d29f041c984d5ef7b73ea92f7833a5740b70b8,3,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinhardtius hippoglossoides,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.5_d_66,bd0845a5ce1188dd63609ef46f6c40f9469daac7,1,Metazoa,Porifera,Demospongiae,Merliida,Hamacanthidae,Hamacantha,Hamacantha falcula,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.7_d_67,25c6d636b16a64d78b86a2aef20c0744b0ad56d4,99077,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Can_M_Trip8-75.7_d_67,a0f50a38baf4c6d3c20cacab1d66fbd0b42d0b0b,52,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,b20aa973e992cfd68ed992ff623c8db7038cced2,42,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,8404d157c89ed6005dc7e869231a663851aaaaa5,33,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,8d541ee1c96cf5549abf0239805721beff5ddca2,21,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia barretti,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,f8b9eb41062c85032102ea133d3e36085b5bbd75,16,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia parva,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,b13a0e9b341f8a8917d32bba9c86f3cea91ce72e,11,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Can_M_Trip8-75.7_d_67,d0e7fc10597fbd4e38adfa9ec129815add14008d,10,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,4aef5cca6bf8bbd9319d24069765ef96d69e5ef7,6,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia phlegraei,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,d54c80d375c7940308748ddb0bc2f272624b81fe,6,Chromista,Bacillariophyta,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,0ec04c740f7472509dd947e2f0fd5eb8f0bb59d3,5,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Can_M_Trip8-75.7_d_67,a0b35fc245aae5ae8293d229a2a26d3b486615bc,5,Chromista,Oomycota,NA,Peronosporales,Peronosporaceae,Phytophthora,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,6eb35ccb674e4a6b00bf785615336a360b5c15ed,4,Other Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,1d313182f78ec2b959b836fa9594fe11f7b57fe5,3,Metazoa,NA,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,71dc95d6fc41ac82df46bad3f527f593bb32030b,3,Metazoa,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,Umbellula sp.,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,8225c170dfa4578504cc90f9ba011b7b2e420c32,2,Other Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.7_d_67,52a003585c8ede52f5c614d3a695d2d3d9d208e9,1,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,Xenosyllis,Xenosyllis moloch,Geodia hentscheli,nsDNA
Gh_Can_M_Trip8-75.8_d_68,f8b9eb41062c85032102ea133d3e36085b5bbd75,96389,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia parva,Geodia parva,Host DNA
Gh_Can_M_Trip8-75.8_d_68,b20aa973e992cfd68ed992ff623c8db7038cced2,1246,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,4aef5cca6bf8bbd9319d24069765ef96d69e5ef7,268,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia phlegraei,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,ba5a88dbd8e99eb78acbe220ea79e7a20860e179,140,Metazoa,Cnidaria,Anthozoa,NA,NA,NA,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,b13a0e9b341f8a8917d32bba9c86f3cea91ce72e,66,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,d0e7fc10597fbd4e38adfa9ec129815add14008d,32,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,9f1678611347c97be9efe799ac6fe628da14e43d,30,Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,739346680c620bc482ee29b5bbe2c37a9512e0bd,19,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia barretti,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,aadfe95a1512729d01f09d8169cf55c536d40ce1,18,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,ca6a34b312d1f4ad22aff0277d818fb3fee826a4,16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,Rhodobacteraceae bacterium S2214,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,b5b47378f464d208a0b415d7f9d5c35e6b7fe072,15,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter autotrophicus,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,6af78226913d4f963fff5dc582534564c0401951,14,Metazoa,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,Polymastia arctica,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,7225193429508417b3aa2a103a0fe8b236c24383,13,Fungi,Ascomycota,NA,NA,NA,NA,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,fb47fc112fe2231c8a34501ad6f43720a0a76226,5,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,6f5a6eb76ee49211722a2d3a28f7525cb3a6d498,4,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,Oncaea sp. 776DZMB,Geodia parva,nsDNA
Gh_Can_M_Trip8-75.8_d_68,bd0845a5ce1188dd63609ef46f6c40f9469daac7,1,Metazoa,Porifera,Demospongiae,Merliida,Hamacanthidae,Hamacantha,Hamacantha falcula,Geodia parva,nsDNA
Gh_Ice_A11-641-B_s_25,25c6d636b16a64d78b86a2aef20c0744b0ad56d4,128796,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_A11-641-B_s_25,ca6a34b312d1f4ad22aff0277d818fb3fee826a4,25555,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,Rhodobacteraceae bacterium S2214,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,14af824dd873bd4a9927ba7d2383a9dc73eee982,70,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus morhua,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,107e5600f60a4298b852e521b71cb2727804fe57,56,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia parva,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,f600aa5d03b5d3e57316854cf96ee7695f04454c,53,Metazoa,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus pusillus,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,8d541ee1c96cf5549abf0239805721beff5ddca2,44,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia barretti,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,b13a0e9b341f8a8917d32bba9c86f3cea91ce72e,34,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_A11-641-B_s_25,677564e4f2d127f2a5202f7e48a10bef66ec11c8,24,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,45ece4b032daaffa54515465c94d27bcd7d480ce,17,Metazoa,Porifera,Demospongiae,Verongiida,Ianthellidae,Hexadella,Hexadella dedritifera,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,66f1011f017d5155e1550e4fbb9c475ce4b5636e,16,Other Eukaryota,NA,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma laevis,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,9c754562d27887c5e956f311af2c66e1bdf93a47,14,Metazoa,Annelida,Polychaeta,NA,Maldanidae,Petaloproctus,NA,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,ddb9a8571fba6054d52b3380ef6f1afef8756bea,14,Metazoa,Chordata,Actinopteri,Perciformes,Liparidae,Careproctus,Careproctus micropus ,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,b5b47378f464d208a0b415d7f9d5c35e6b7fe072,13,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter autotrophicus,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,6bc93b2e3701300c6d46e4768655b3cbd48866ec,11,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium rubens,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,5bd791a82efaac6670643c5f67747d1ac3498ee6,10,Metazoa,Porifera,Demospongiae,Poecilosclerida,Coelospheridae,Lissodendoryx,Lissodendoryx complicata,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,d0e7fc10597fbd4e38adfa9ec129815add14008d,10,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,3a802ee8cf8d91819b4bf9a88da72fe7a43f9c0b,9,Metazoa,Cnidaria,Hydrozoa,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,c2d2b7708a34aa9cdc001b6564f95afdf7a86fdc,9,Metazoa,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus pallidus,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,dfdd7d5566a5d3c669b2afdde135a3cbf4edb4a3,9,Metazoa,Porifera,Demospongiae,Poecilosclerida,Coelospheridae,Lissodendoryx,Lissodendoryx sp.,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,d13c23a0ea32fc57891f85c61e71e1cea6585af9,8,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,NA,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,9b0959bc517a1503a248d86aeb5b68151dd9cfcd,6,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea,Paramuricea sp.,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,b82484e49c4361b90a456ab020df0098be7d3ddf,6,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_A11-641-B_s_25,e8a85949e10547b4d008dcf26382b58f6c42103f,6,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_A11-641-B_s_25,db5beed8ac89ea978cfaeb78d3392248eba2e02e,5,Metazoa,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,Gorgonocephalus arcticus,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,4aef5cca6bf8bbd9319d24069765ef96d69e5ef7,4,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia phlegraei,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,7c5c3976e7b9a960a1a5672ebdb800e9e7570c00,4,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,d105cc3f46086648ec8d13b8dbf851c66067f740,4,Metazoa,Porifera,Demospongiae,Biemnida,Biemnidae,Biemna,Biemna variantia,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,9d15f36f614fe1d0fd434cce2ba10bda80b26f98,3,Metazoa,Echinodermata,Ophiuroidea,Amphilepidida,Ophiomyxidae,Ophioscolex,Ophioscolex glacialis,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,19ea437d307353a3f2eeac137706a5adcaed96a6,2,Metazoa,Echinodermata,Echinoidea,Camarodonta,Echinidae,Gracilechinus,Gracilechinus acutus,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,b25311146b6159721ba34f75dc208c535bc88744,2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Torotrogla cardueli,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,bd0845a5ce1188dd63609ef46f6c40f9469daac7,1,Metazoa,Porifera,Demospongiae,Merliida,Hamacanthidae,Hamacantha,Hamacantha falcula,Geodia hentscheli,nsDNA
Gh_Ice_A11-641-B_s_25,c413637a34929b958b869f569917762d57366a8f,1,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Sphaerocorynidae,NA,Sphaerocorynidae sp.,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,25c6d636b16a64d78b86a2aef20c0744b0ad56d4,92787,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_ME85-3-1123-2-C_d_59,ca6a34b312d1f4ad22aff0277d818fb3fee826a4,4804,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,Rhodobacteraceae bacterium S2214,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,93b1a402f944324962d7a939035eb04753ead8b7,142,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,d0e7fc10597fbd4e38adfa9ec129815add14008d,113,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,5a1201ab19d4367c963f04a7c2edff97c6c93b4a,111,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,e462064a75a0d4ace9dbf0cb2a02795c0c6d4d8b,33,Metazoa,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Caulophacus,Caulophacus arcticus,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,3e817f0be7ada9689fa470b760f60a13bfd614e5,29,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia barretti,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,5bd791a82efaac6670643c5f67747d1ac3498ee6,13,Metazoa,Porifera,Demospongiae,Poecilosclerida,Coelospheridae,Lissodendoryx,Lissodendoryx complicata,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,a15bf5897847d559f82af9825e151342c07a677d,13,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,183f21df179e940699766583004f87f0e68b01e6,8,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,45ece4b032daaffa54515465c94d27bcd7d480ce,8,Metazoa,Porifera,Demospongiae,Verongiida,Ianthellidae,Hexadella,Hexadella dedritifera,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,7cdea8947a51907684fd6e384f8ccecd3c88f140,8,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,84698e82ea56c79ef1383d5ff91f5e1e2dc9f28a,8,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_ME85-3-1123-2-C_d_59,0ba85c8a5083228f4c6508e7eec25d60bdfdb378,5,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia phlegraei,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,4018b0ce8049d20645ff82b5a0d8528fa08db197,5,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,199e3b36243fa44e28316a302725d6edb02b4aba,4,Metazoa,Porifera,Demospongiae,Chondrillida,Halisarcidae,Halisarca,Halisarca sp.,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,b5b47378f464d208a0b415d7f9d5c35e6b7fe072,4,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter autotrophicus,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,96dcd261bfa6484f9b2b28af48ffdd5ddeeb5935,3,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia parva,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,9b08390859a08a9e6a752c380437dc3707b7c5fa,3,Metazoa,Arthropoda,Insecta,Coleoptera,Staphylinidae,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,3d4f4e70bd70fa874e0b7b67611e7465b9e3c00b,2,Metazoa,Porifera,Demospongiae,Poecilosclerida,Acarnidae,Iophon,Iophon sp.,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,8897b312aa8586ffbe6a10a8394164920ef250cd,2,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-2-C_d_59,db49745c9e9e1c31b53ed4256ef13586e1835765,2,Bacteria,Proteobacteria,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,25c6d636b16a64d78b86a2aef20c0744b0ad56d4,111032,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_ME85-3-1123-B_d_60,ca6a34b312d1f4ad22aff0277d818fb3fee826a4,2538,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,Rhodobacteraceae bacterium S2214,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,50ba52ea7ee42756ca7b3f41a53576344bd950e3,131,Bacteria,Proteobacteria,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,5a1201ab19d4367c963f04a7c2edff97c6c93b4a,85,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,5bd791a82efaac6670643c5f67747d1ac3498ee6,30,Metazoa,Porifera,Demospongiae,Poecilosclerida,Coelospheridae,Lissodendoryx,Lissodendoryx complicata,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,acbe80b8fa3fdd62b731693dd66abc01596ba835,30,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia barretti,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,e39ea37e3435e897f29989588f8f51b81fef3f21,19,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,d7051930a765bd1710b5ce163cca6ca4eee51d62,13,Metazoa,Annelida,Polychaeta,Sabellida,Serpulidae,Protolaeospira,Protolaeospira eximia,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,3b3c7daf4037d18239727115fc04217e1f930b28,12,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia hentscheli,Geodia hentscheli,Host DNA
Gh_Ice_ME85-3-1123-B_d_60,8597324d065f27991b2c06ab5ecf644f5f011af9,9,Metazoa,NA,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,6e3e9e07cebf2072f23d57913cb3e85e88f0b9c8,8,Metazoa,NA,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,fec50b57468aa7454a25ac2586a208821c1740d1,6,Metazoa,Arthropoda,Malacostraca,Amphipoda,Pontogammaridae,Pontogammarus,Pontogammarus aestuarius,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,147926f145226aa9d4f7d549c559862452a60aff,4,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,Vesicomya sp. endosymbiont,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,86dabd192dccf9f59afee3b04b6dcd3a76ddb3d2,4,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,Acrosorium ciliolatum,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,d0e7fc10597fbd4e38adfa9ec129815add14008d,4,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,70e1527de7205b1f375a9399a25912186c0ae058,3,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,7237bd9dda56dafaf30572f138dae69d125c24c6,3,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,80e7f2fedc3d66c3610074a8b3bb721afa638233,3,Metazoa,NA,NA,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,b55b6b639e34008ce7b744d47ace026a3d0417aa,3,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,ef57e02369c938c7fe255b264ef93bec576ed120,3,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,9ebd0bcbae3f4ee1f10ba13d858e85af17744e67,2,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,bfe06a461fd7a2b3f54d5dc0484394e28236c812,2,Metazoa,Arthropoda,Insecta,Coleoptera,Latridiidae,Cortinicara,Cortinicara gibbosa,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,cb24c7d2f76f50efe555615a66a28349ba085840,2,Metazoa,Porifera,Demospongiae,Axinellida,Axinellidae,Ptilocaulis,Ptilocaulis sp.,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,3ab36f02b39a584d75b796c383917bbf8b621b07,1,Metazoa,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Paraphelliactis,Paraphelliactis xishaensis,Geodia hentscheli,nsDNA
Gh_Ice_ME85-3-1123-B_d_60,96dcd261bfa6484f9b2b28af48ffdd5ddeeb5935,1,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia parva,Geodia hentscheli,nsDNA
